"Skill ID";Profession;Elite;Name;Description;Type;"Type Code";Chapter;Attribute;"Attribute Code";Sacrifice;Exhaustion;"Energy regen";Energy;Adrenaline;Casting;Recharge
3569;"No profession";0;"Envoûteur de Lyssa";"Pendant 20 minutes, toutes vos caractéristiques d'Envoûteur sont augmentées de 1 point.";Bénédiction;be;Factions;;;;;;;;;
3524;"No profession";0;"Expert's Dexterity (PvP)";"Elite Stance. For 1..20 seconds, you attack 15% faster and your Marksmanship attribute is increased by 1.";Skill;sk;Nightfall;;;;;;;;;2
1308;"No profession";0;"Exploding Spores";"Skill. (monster only)";Skill;sk;Factions;;;;;;;;;
2409;"No profession";0;"Extract Inscription";"Skill. Extracts an inscription from an Inscribed Ettin.";Skill;sk;"Eye of the North";;;;;;;;5;
486;"No profession";0;Faiblesse;"Vos attaques infligent moins de dégâts lorsque vous êtes frappé par cette condition.";Condition;co;Core;;;;;;;;;
3570;"No profession";0;"Faveur des dieux";"Vous bénéficiez de 2% d'augmentation de moral.";Bénédiction;be;Core;;;;;;;;;
3513;"No profession";0;"Fear Me!";"Shout. All nearby foes lose 1..4 Energy.";"Effet de l'environnement";env;Factions;;;;;;;;;
1419;"No profession";0;"Feeding Frenzy";"Melee Attack. Toma instantly kills any enemy that is at 20% Health. This lowers Toma's hunger level meter.";"Melee Attack";me;Nightfall;;;;;;;;0.25;
2360;"No profession";0;"Feel No Pain";"Skill. For 30 seconds you have +2..3 Health regeneration. If you are drunk when activating this Skill you also have +200..300 maximum Health.";Skill;sk;"Eye of the North";"Norn rank";nor;;;;5;;;20
1122;"No profession";0;"Ferveur de la bataille";"Pendant 20 minutes, vous attaquez 10% plus vite.";Bénédiction;be;Factions;;;;;;;;;
584;"No profession";0;"Feu divin";"Vous êtes entouré par le feu des dieux. Utilisez sa puissance pour accéder à la Roche de l'Augure.";"Effet de l'environnement";env;Prophecies;;;;;;;;;
1270;"No profession";0;"Fingers of Chaos";"Stance. (monster only) For 5 seconds, your attacks: cannot miss rangers; remove enchantments from monks; cause conditions on warriors; interrupt elementalists; and lose a hex when attacking Necromancers";Stance;st;Nightfall;;;;;;5;;;15
2118;"No profession";0;Firebomb;"Skill. Launch a slow-moving firebomb at this foe. This skill cannot recharge slower than normal.";Skill;sk;"Eye of the North";;;;;;;;0.25;3
1940;"No profession";0;"Flame Call";"Skill. A signal horn sounds a warning that intruders have entered the temple.";Skill;sk;"Eye of the North";;;;;;5;;4;
3571;"No profession";0;"Flamme des lamentations";"Flamme des lamentations.";"Effet de l'environnement";env;Prophecies;;;;;;;;;
2079;"No profession";0;"Fleshreaver's Escape";"Spell. All adjacent foes suffer from Poison, Disease, and Weakness for 10 seconds, and you teleport to a random nearby location.";Spell;sp;"Eye of the North";;;;;;10;;0.25;30
3572;"No profession";0;"Fontaine de Guérison";"Ces fontaines magiques confèrent +3 points de régénération de santé à toutes les créatures vivantes. Les morts-vivants qui s'en approchent trop près sont pris de Faiblesse.";"Effet de l'environnement";env;Prophecies;;;;;;;;;
1143;"No profession";0;"Force du chêne";"Pendant 20 minutes, vous avez +50 de santé maximum.";Bénédiction;be;Factions;;;;;;;;;
1307;"No profession";0;"Forest's Binding";"Skill. Fires an impaling spike at target foe which causes target to be hexed with ""Binding Chains"" if it hits.";Skill;sk;Factions;;;;;;;;0.75;
1462;"No profession";0;"Frost Vortex";"Attack. For 30 seconds, all foes in the area are struck for 50 cold damage every 3 seconds. Any foe moving when struck is slowed by 90% for 10 seconds.";Attack;at;Nightfall;;;;;;5;;;30
2488;"No profession";0;"Fungal Explosion";"Skill. This plant spore explodes, causing Poison and Diseased to nearby foes; also spreads seeds for new fungus.";Skill;sk;"Eye of the North";;;;;;5;;3;10
2243;"No profession";0;"Gelatinous Absorption";"Skill. For 15 seconds, all damage dealt to the caster heals the caster.";Skill;sk;"Eye of the North";;;;;;;;0.75;30
2677;"No profession";0;"Giant Stomp";"Skill. Knocks down foes in earshot and deals 100 damage.";Empty;em;Core;;;;;;;;;
530;"No profession";0;"Giant Stomp";"Attack. All foes within range are knocked down and take 25 damage.";Attack;at;Core;;;;;;10;;4;32
2157;"No profession";0;"Golem Strike";"Melee Attack. Target takes 180 damage and is Dazed for 3 seconds.";"Melee Attack";me;"Eye of the North";;;;;;;6;;
2220;"No profession";0;"Great Dwarf Armor";"Enchantment Spell. For 22..40 seconds, target ally has +24 armor, +60 maximum Health, and an additional +24 armor against Destroyers.";"Enchantment Spell";en;"Eye of the North";"Deldrimor rank";del;;;;5;;1;10
2219;"No profession";0;"Great Dwarf Weapon";"Weapon Spell. For 20 seconds, target other ally's weapon strikes for +15..20 damage and has a 28..40% chance to cause knock down.";"Weapon Spell";wea;"Eye of the North";"Deldrimor rank";del;;;;10;;1;5
3573;"No profession";0;"Groupe de chasse norn";"Vous gagnez 1 point de réputation auprès des Norns pour chaque créature que votre groupe tue dans cette zone. Toutes les 25 victimes, vous recevez un bonus aléatoire.";Prime;pri;"Eye of the North";;;;;;;;;
543;"No profession";0;"Guardian Pacify";"Spell. Guardians become pacified until attacked.";Spell;sp;Prophecies;;;;;;;;;
3574;"No profession";0;"Guerrier de Balthazar";"Pendant 20 minutes, toutes vos caractéristiques de Guerrier sont augmentées de 1 point.";Bénédiction;be;Factions;;;;;;;;;
1437;"No profession";0;"Guivre du désert";"Vous avez été avalé par une grande guivre. Vous pouvez la commander, la déplacer et utiliser ses compétences.";Disguise;de;Nightfall;;;;;;;;;
3575;"No profession";0;"Handicap de moral";"Vous avez été affaibli par la mort.";Effect;ef;Core;;;;;;;;;
1919;"No profession";0;"Harden Shell";"Skill. For 4 seconds, you cannot be knocked down.";Skill;sk;Core;;;;;;;;;
3576;"No profession";0;"Hâte sulfureuse";"Aucun mortel ne peut survivre à la Hâte sulfureuse.";"Effet de l'environnement";env;Nightfall;;;;;;;;;
2373;"No profession";0;"Heart of the Norn";"Title. You have +50..100 maximum Health in Norn territory.";"Title effect";te;"Eye of the North";"Norn rank";nor;;;;;;;
1008;"No profession";0;"Hidden Rock";"Glyph. Your next snowball knocks down target foe and causes Daze for 10 seconds.";Glyph;gl;Core;;;;;;;;2;10
539;"No profession";0;"Hunger of the Lich";"Attack. (monster only) If this attack hits target foe it removes one enchantment. If an enchantment is removed you gain 100 Health and 5 Energy.";Attack;at;Nightfall;;;;;;5;;0.75;
3514;"No profession";0;"I Will Avenge You!";"Shout. For each dead ally, you gain 10 seconds of +3..7 Health regeneration and your attack speed increases by 25%.";"Effet de l'environnement";env;Core;;;;;;;;;
3515;"No profession";0;"I Will Survive!";"Shout. You gain +3 Health regeneration for each condition you are suffering. This regeneration expires after 5..11 seconds.";"Effet de l'environnement";env;Factions;;;;;;;;;
1013;"No profession";0;"Ice Breaker";"Enchantment Spell. For 10 seconds, target ally has +5 Health regeneration and anyone striking target ally with an attack is knocked down.";"Enchantment Spell";en;Core;;;;;;;;1;45
1006;"No profession";0;"Ice Fort";"Enchantment Spell. For 10 seconds, you cannot be knocked down, you are immune to conditions, and all incoming damage is reduced to 0. Ice Fort ends if you move.";"Enchantment Spell";en;Core;;;;;;;;1;60
1273;"No profession";0;"Impossible Odds";"Skill. For the next 10 seconds, Shiro's attacks double strike and hit each nearby foe.";Skill;sk;Factions;;;;;;;;0.5;5
481;"No profession";0;Infirmité;"Vous vous déplacez 50% plus lentement.";Condition;co;Core;;;;;;;;;
3577;"No profession";0;"Inverser polarité du bouclier de feu";"Les créatures se tenant dans le rayon de ce bouclier voient leur bonus d'armure réduit de -50 contre les dégats du feu.";"Effet de l'environnement";env;"Eye of the North";;;;;;;;;
1897;"No profession";0;"Jadoth's Storm of Judgment";"Spear Attack. Target foe and up to 3 foes within earshot are interrupted and take 60 holy damage";"Spear Attack";spea;Nightfall;;;;;;;1;;0.5
1155;"No profession";0;"Juggernaut Toss";"Skill. Target touched foe takes 50 damage and is knocked down for 5 seconds.";Skill;sk;Factions;;;;;;;2;0.75;15
1862;"No profession";0;"Junundu Bite";"Skill. Target touched foe is struck for 375 piercing damage. If you strike a knocked down foe, you gain 500 Health.";Skill;sk;Nightfall;;;;;;;;1;8
1438;"No profession";0;"Junundu Feast";"Skill. Exploit one adjacent corpse. Junundu Feast is replaced with Choking Breath, Blinding Breath or Burning Breath for 30 seconds.";Skill;sk;Nightfall;;;;;;5;;2;
1441;"No profession";1;"Junundu Siege";"Elite Skill. Spit a projectile at target foe. It strikes for 400 earth damage and knocks down target foe if it hits. This Skill cannot be used on nearby foes.";Skill;sk;Nightfall;;;;;;5;;2;8
1440;"No profession";0;"Junundu Smash";"Skill.  All adjacent foes are struck for 250 damage and knocked down for 4 seconds.";Skill;sk;Nightfall;;;;;;;4;2;
1439;"No profession";0;"Junundu Strike";"Skill. Target touched foe is struck for 150 piercing damage. You gain 75 Health.";Skill;sk;Nightfall;;;;;;;;1;4
1442;"No profession";0;"Junundu Tunnel";"Stance. For 10 seconds, you move 66% faster. This skill ends if you use a skill. When this skill ends, all adjacent foes are knocked down for 3 seconds.";Stance;st;Nightfall;;;;;;5;;;30
1865;"No profession";0;"Junundu Wail";"Skill. Resurrect all dead junundu within earshot. If there are no enemies within earshot, gain 500 Health for each junundu in range.";Skill;sk;Nightfall;;;;;;15;;3;10
1855;"No profession";0;"Kournan Siege";"Skill. A signal flare is fired into the air to summon siege fire from any nearby garrisons. Every 3 seconds for 12 seconds, targets hit by the siege fire take 40 damage and are interrupted. This skill is easily interrupted.";Skill;sk;Nightfall;;;;;;;;6;
3578;"No profession";0;"Langueur éternelle";"Les compétences utilisées par les cibles affectées par Langueur éternelle se rechargent 10% moins vite.";"Effet de l'environnement";env;Nightfall;;;;;;;;;
1443;"No profession";0;"Leave Junundu";"Skill. The junundu releases you from its jaws.";Skill;sk;Nightfall;;;;;;;;0.25;
3581;"No profession";0;"Léthargie éternelle";"Les cibles affectées par Léthargie éternelle se déplacent 20% moins vite.";"Effet de l'environnement";env;Nightfall;;;;;;;;;
3579;"No profession";0;"Liens du Tourment";"A chaque fois que le lanceur de sort subit des dégâts, tous les ennemis sous les effets de Liens du Tourment subissent la même quantité de dégâts du froid.";"Hex Spell";he;Nightfall;;;;;;10;;1;20
2212;"No profession";0;"Light of Deldrimor";"Spell. All foes in the area are struck for 55..80 holy damage. The location of hidden objects are briefly indicated on your Compass. Any hidden objects in the area are revealed.";Spell;sp;"Eye of the North";"Deldrimor rank";del;;;;5;;0.75;20
3525;"No profession";0;"Light of Seborhin";"Skill. Dropping the Light of Seborhin next to a Harbinger is the only means by which to damage a Harbinger.";Skill;sk;Core;;;;;;;;;5
1813;"No profession";0;Lightbringer;"Title. For each rank of Lightbringer, you deal 5% more damage to and have +1 damage reduction against Abaddon and his demonic servants.";"Title effect";te;Nightfall;"Lightbringer rank";lig;;;;;;;
1815;"No profession";0;"Lightbringer Signet";"Signet. If you are within the area of a demonic servant of Abaddon, you gain 3..5 strikes of adrenaline and 16..24 Energy.";Signet;si;Nightfall;"Lightbringer rank";lig;;;;;;0.25;25
1814;"No profession";0;"Lightbringer's Gaze";"Skill. Target demonic servant of Abaddon takes 100 holy damage and is interrupted. This skill strikes one additional foe in the area for each rank of Lightbringer you have attained. This skill is disabled for 15 seconds after it is used.";Skill;sk;Nightfall;"Lightbringer rank";lig;;;;5;;1;15
3580;"No profession";0;"Limite de la raison";"Les compétences sont désactivées pendant 3 secondes de plus.";"Effet de l'environnement";env;Nightfall;;;;;;;;;
2545;"No profession";0;"Lit Torch";"Skill. This torch's flame expires after 30 seconds. Bring the torch to a burning brazier to rekindle it.";Effect;ef;"Eye of the North";;;;;;;;;
2214;"No profession";0;"Low Blow";"Skill. Strike target foe for 45..70 damage. If target foe is knocked down, that foe suffers from Cracked Armor for 14..20 seconds.";Skill;sk;"Eye of the North";"Deldrimor rank";del;;;;;6;0.75;
483;"No profession";0;Maladie;"Vous perdez régulièrement des points de vie lorsque vous êtes affecté par cette condition. La maladie est contagieuse entre créatures de la même espèce.";Condition;co;Core;;;;;;;;;
2083;"No profession";0;"Mandragor's Charge";"Spell. Shadow Step to target foe. That foe is knocked down and takes 60 damage.";Spell;sp;"Eye of the North";;;;;;5;;1;20
2258;"No profession";0;"Master of Necromancy";"Spell. For 12 seconds, Zoldark has +10 armor and +5% maximum Health for each Minion of Zoldark that is currently alive.";Spell;sp;"Eye of the North";;;;;;;;;10
1276;"No profession";0;"Meditation of the Reaper";"Skill. For 30 Seconds, Shiro meditates and absorbs the next 500 damage. When this skill ends, Shiro steals 20 Health from all foes for each second this skill was active.";Skill;sk;Factions;;;;;;;;;60
1003;"No profession";0;"Mega Snowball";"Spell. You throw a very slow-moving snowball at target foe. That foe is knocked down and takes 75 damage if it hits.";Spell;sp;Core;;;;;;;4;;1
3504;"No profession";0;"Mending Shrine Bonus";"Spell. Your party members gain +3 Health regeneration.";"Effet de l'environnement";env;Factions;;;;;;;;;
2417;"No profession";0;"Mental Block";"Enchantment Spell. For 5..11 seconds you have a 50% chance to block attacks. This Enchantment is reapplied every time an enemy strikes you.";"Enchantment Spell";en;"Eye of the North";"Asura rank";asu;;;;10;;1;15
1104;"No profession";0;Miasme;"Vous subissez une dégénération de santé de -5 lorsque vous êtes affecté par le Miasme. Le Miasme se répand sur les créatures de la même espèce.";"Effet de l'environnement";env;Core;;;;;;;;;
1892;"No profession";0;"Miasme démoniaque";"Chaque fois que vous bloquez ou esquivez une attaque, vous subissez 50 points de dégâts.";"Effet de l'environnement";env;Nightfall;;;;;;;;;
2411;"No profession";0;Mindbender;"Enchantment Spell. For 10..16 seconds, you move 20..33% faster and your Spells take half as long to cast.";"Enchantment Spell";en;"Eye of the North";"Asura rank";asu;;;;5;;1;24
3582;"No profession";0;"Moine de Dwayna";"Pendant 20 minutes, toutes vos caractéristiques de Moine sont augmentées de 1 point.";Bénédiction;be;Factions;;;;;;;;;
3505;"No profession";0;"Monster doesn't get death penalty";"(monster only)";"Effet de l'environnement";env;Factions;;;;;;;;;
2370;"No profession";0;"Murakai's Calamity";"Spell. Murakai's Calamity washes over all foes, dealing 90 damage and inflicting Poison, Disease, Bleeding, Crippled, and Weakness for 10 seconds. 1 Servant of Murakai come to her aid.";Spell;sp;"Eye of the North";;;;;;5;;2;14
2391;"No profession";0;"Murakai's Call";"Spell. Murakai's Call summons 3 undead servants.";Spell;sp;"Eye of the North";;;;;;5;;1;45
2368;"No profession";0;"Murakai's Consumption";"Spell. Murakai steals 60 Health from all foes in the target's location. Murakai's Power meter rises by 20 for each foe struck.";Spell;sp;"Eye of the North";;;;;;5;;2;14
2907;"No profession";0;"N.O.X. Beam";"Spell. Send out a beam that strikes all targets in a line for 200 damage.";Spell;sp;Nightfall;;;;;;;;2;15
2922;"No profession";0;"N.O.X. Divider Drive";"Spell. Deals 900 damage, divided among target and all nearby foes.";Spell;sp;Nightfall;;;;;;;;2;20
